User,Sequence,Left_Roll,Left_Pitch,Left_Yaw,Right_Roll,Right_Pitch,Right_Yaw
User1 (user1),P1_S9_R6,57.15091587492636,-16.801125575939352,120.85015083507108,-48.90268922765044,-13.689631860407372,-148.16514425088062
User1 (user1),P1_S9_R7,62.787167699932354,-16.025251104826058,110.1003229139573,-49.507565735600444,-15.582794077382529,-109.86073551645599
User2 (user2),P2_S10_R1,45.6254732521606,-6.7422397296814065,143.3407804156517,-52.29048242308494,-12.63386059657622,-95.99343677622433
User2 (user2),P2_S10_R2,37.96991881709941,-6.002753763428446,146.20750067839134,-37.602402158298055,-17.52375356140571,-106.48546362865092
User2 (user2),P2_S10_R3,38.017258719787975,-5.807390414576849,137.29642765157917,-47.818794656556484,-14.413051110247265,-85.95232300153798
User2 (user2),P2_S10_R4,41.30250163134751,-5.107754169583604,129.12319478940597,-45.94812125512136,-14.169856465287651,-99.57301304605362
User2 (user2),P2_S10_R5,42.659211280285646,-1.192810256981811,147.39970614492714,-37.72092939513018,-4.827138466868882,-108.47905183085726
User2 (user2),P2_S10_R6,37.17595059012642,0.4861250545017603,155.32139735067472,-32.227005781649886,-4.632773825862198,-112.49106152604821
User2 (user2),P2_S11_R1,27.237766459703774,14.067688636421105,167.25556272440375,-30.75214647291925,6.553152310419976,-121.59014719255549
User2 (user2),P2_S11_R2,29.904096649263863,13.116731759299398,167.6486400415568,-30.529377200855276,5.417690624109221,-124.70174150831298
User2 (user2),P2_S11_R3,35.087199246346565,14.812575154477905,168.63546186698528,-41.64928841093017,3.7269009001489284,-103.17459727164385
User2 (user2),P2_S11_R4,45.44227819433563,5.663770858442228,167.17066852172366,-36.44044501597318,4.038467423088695,-130.71403782387733
User2 (user2),P2_S11_R5,44.56412828771101,3.1085078439686646,166.813185564494,-35.05799376600918,2.8689061707570636,-132.36926397889593
User2 (user2),P2_S11_R6,45.56483087994602,2.5947668380490554,167.0022171184661,-37.598241012451034,4.004061764158961,-129.64207871545602
User2 (user2),P2_S1_R1,36.73266994092275,-5.766272993205387,169.71454896823926,-44.07652654289272,-1.59665534366735,-119.61747583755515
User2 (user2),P2_S1_R2,34.68696069725565,-1.8795349938243304,171.33390659403824,-37.88703119695767,2.653322181467518,-133.49617921406477
User2 (user2),P2_S1_R3,44.06602840002934,-3.930526535941937,164.61825229443969,-57.80229815405152,-3.0461036957879974,-106.20498498439709
User2 (user2),P2_S1_R4,36.066517520313006,-0.213007033948504,168.58271844569833,-50.18466900819327,-2.603581899240471,-111.05681988210706
User2 (user2),P2_S1_R5,44.04856929663021,-1.3938589978250244,168.0068607436383,-49.70779921318578,3.327106638242477,-124.6119674934827
User2 (user2),P2_S1_R6,41.05517979742777,-2.4435988108912494,168.28818418372694,-47.822412291099724,2.085434589080999,-124.927620461888
User2 (user2),P2_S1_R7,43.47027679394943,-1.542013159843944,165.05984807722007,-45.93531432802034,2.384925061023173,-130.63921018447533
User2 (user2),P2_S1_R8,40.51313556689676,-1.3207417090567302,167.74028961274823,-46.28778085160196,3.563811031903234,-132.23013057492037
User2 (user2),P2_S2_R1,71.80445290812801,-6.288944516587235,126.9109799629697,-53.76658858206737,4.147228090374813,-117.88235990680325
User2 (user2),P2_S2_R2,65.86267474843571,-4.304767188783586,113.339569098633,-51.32015574401958,3.7912996555787646,-115.4127220584938
User2 (user2),P2_S2_R3,67.08811431345588,-6.037169438772234,102.13027600902373,-53.39944205557809,3.5459107149071567,-112.01592240140242
User2 (user2),P2_S2_R4,66.08526288347561,-5.7261425030932465,128.21022861404307,-49.28550191378904,1.4701671660640647,-120.72467758514843
User2 (user2),P2_S2_R5,61.11435339652015,-2.738182696465153,123.46891026108872,-42.374588080075746,5.719503258632674,-118.53904232676443
User2 (user2),P2_S2_R6,63.19884461357201,-0.7479294855425807,131.63094772070494,-45.301270517329606,9.035024334169728,-116.69287968410792
User2 (user2),P2_S2_R7,54.26849563018207,-1.805349891583337,143.06433817999672,-38.63928676051744,7.43212143274694,-124.78044190300473
User2 (user2),P2_S2_R8,54.62779034660855,-0.5017315888568095,136.38511843205674,-36.813234520664786,8.449718597937387,-126.8665384241702
User2 (user2),P2_S3_R1,34.26226165499634,-3.4649514977328293,168.17975309877826,-30.426977790743763,-16.115229029610305,-123.37311398298232
User2 (user2),P2_S3_R2,35.55541792938334,-1.074440673596586,169.84473400347468,-29.609582007224574,-12.227342691770197,-128.15222232874183
User2 (user2),P2_S3_R3,36.19431185658067,0.09653616656408492,166.26038237257558,-27.509233371286513,-15.637747230206251,-127.33417463002365
User2 (user2),P2_S3_R4,37.629672327521504,0.4869377399406113,167.233968522691,-33.63680440787783,-10.439232906480514,-123.19683461745079
User2 (user2),P2_S3_R5,48.840980367693795,-1.5043339784571832,168.58029480643825,-32.87241914382562,-7.3115502226853,-129.16180612168827
User2 (user2),P2_S3_R7,43.58062899316415,1.8242176604250484,168.40034650760336,-29.835776443866774,-9.579658137086952,-127.31084819870478
User2 (user2),P2_S3_R8,37.37671974411655,2.9588610017222794,168.34396365995894,-30.451670682710997,-7.686396286042646,-132.10568813214826
User2 (user2),P2_S4_R1,33.91721889547686,-9.456821295809716,166.4768767419426,-49.72016699504554,-2.964448594282422,-99.60067069620096
User2 (user2),P2_S4_R2,33.20969933589675,-11.508838869664586,164.25073156979198,-52.26416785759975,-7.9447709348865585,-111.25876781834917
User2 (user2),P2_S4_R3,26.20396424536214,-10.1170888928696,166.71290293198138,-49.03386025014494,-1.3818993933417913,-120.56332079702642
User2 (user2),P2_S4_R4,32.098025578767746,-14.841646536029778,168.17345488885144,-50.45311318763466,-8.35922584110627,-105.99381902763047
User2 (user2),P2_S4_R6,34.4365056638525,-6.655947055255104,167.1533521309048,-43.0391068007315,2.3932945938171675,-121.01494851811236
User2 (user2),P2_S4_R7,30.977680645485318,-5.677750971214942,166.61249932334607,-42.70431750126128,2.482616368278524,-123.31265767671971
User2 (user2),P2_S4_R8,29.89654848585193,-6.287027522367744,165.50508773601166,-45.68821201964081,3.642130856998651,-134.42611663079308
User2 (user2),P2_S5_R1,32.44600292539997,-10.799432051423533,88.03906812374747,-35.75853121747207,-11.301086674293694,-120.13281765365296
User2 (user2),P2_S5_R2,32.93433315809841,-13.043428594603768,73.11554548446915,-42.317393839557695,-12.345434264436982,-122.45099311144295
User2 (user2),P2_S5_R3,33.43916499570822,-17.640603103610424,75.68180358605726,-37.13747440184565,-15.234969699286067,-111.8991258727766
User2 (user2),P2_S5_R4,44.40850357134818,-12.461581414534944,124.91238493258186,-35.452161924247484,-15.28720070544533,-120.75924444308853
